Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2021-12-11 22:35:18 +0000,Single Leg Kickback, 13,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Leg Kettlebell Deadlift, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Leg Kettlebell Deadlift, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Leg Kettlebell Deadlift, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Leg Kettlebell Deadlift, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Arm Dumbbell Tricep Extension, 12,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Arm Dumbbell Tricep Extension, 12,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Single Arm Dumbbell Tricep Extension, 12,5.669911367945497,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Kettlebell Clean, 8,5.896707822663316,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Kettlebell Clean, 8,8.164672369841515,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Kettlebell Clean, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Kettlebell Clean, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-11 22:35:18 +0000,Crunches, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-11 22:35:18 +0000,Crunches, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-11 22:35:18 +0000,Crunches, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-11 22:35:18 +0000,Crunches, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-10 22:06:53 +0000,Overhead Dumbbell Lunge, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Overhead Dumbbell Lunge, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Overhead Dumbbell Lunge, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Overhead Dumbbell Lunge, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Arnold Dumbbell Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Arnold Dumbbell Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Arnold Dumbbell Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Arnold Dumbbell Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Concentration Curl, 13,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Concentration Curl, 13,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Concentration Curl, 13,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Concentration Curl, 13,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Dumbbell Curtsy Lunge, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Dumbbell Curtsy Lunge, 8,5.669911367945497,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Dumbbell Curtsy Lunge, 8,5.669911367945497,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Dumbbell Curtsy Lunge, 8,5.669911367945497,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-10 22:06:53 +0000,Dumbbell Squat To Shoulder Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Dumbbell Squat To Shoulder Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Dumbbell Squat To Shoulder Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Dumbbell Squat To Shoulder Press, 5,7.937875915123695,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Biceps Curl To Shoulder Press, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Biceps Curl To Shoulder Press, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Biceps Curl To Shoulder Press, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Biceps Curl To Shoulder Press, 9,10.205840462301895,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-10 22:06:53 +0000,Superman, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-10 22:06:53 +0000,Superman, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
